"datas";"ABEV3.SA";"ALLL3.SA";"BBAS3.SA";"BBDC3.SA";"BRAP4.SA";"BRFS3.SA";"BRKM5.SA";"BRML3.SA";"CCRO3.SA";"CESP6.SA";"CMIG4.SA";"CPFE3.SA";"CPLE6.SA";"CRUZ3.SA";"CSAN3.SA";"CSNA3.SA";"CYRE3.SA";"ELET3.SA";"ELPL4.SA";"EMBR3.SA";"ENBR3.SA";"EVEN3.SA";"GFSA3.SA";"GGBR4.SA";"GOAU4.SA";"GOLL4.SA";"HGTX3.SA";"ITSA4.SA";"ITUB4.SA";"JBSS3.SA";"LAME4.SA";"LIGT3.SA";"LREN3.SA";"NATU3.SA";"OIBR4.SA";"PDGR3.SA";"PETR3.SA";"PETR4.SA";"POMO4.SA";"RENT3.SA";"RSID3.SA";"SBSP3.SA";"SUZB5.SA";"TBLE3.SA";"TIMP3.SA";"USIM5.SA";"VALE3.SA";"VALE5.SA";"VIVT4.SA"
"2007-07-18";2.98;8.23;23.85;24.83;74.66;17.62;14.84;10.77;4.35;30.93469;18.74;10.84;32.39;2;30.64;3.74;22.63;20.37;16.14855;20.58;5.88;15.11;12.64;21.79;58.97;52.52;10.3;9.15;8.9;8.53;10.07999;17.06;34.01;19.94;12.66;9.92;29.67;23.09;3.66;19.6;21.94;8.96;26.65;18.51;6.04;34.05;41.41;36.1;45.73
"2007-07-19";3;8.43;23.58;25.75;75.39;17.92;14.8;10.98;4.38;30.64993;19.02;10.99;32.12;1.97;32.09;3.76;23.44;20.01;16.64198;20.95;5.88;15.11;12.82;22.13;60.62;50.4;10.03;9.29;9.01;8.76;10.42782;16.75;35.02;19.91;13.31;10.53;30;23.42;3.64;19.37;22.54;9.24;26.9;18.57;6.15;35.31;41.95;36.41;47.43
"2007-07-20";3;8.43;23.27;25;73.72;17.94;14.9;11.02;4.37;30.96058;18.84;10.89;31.17;1.99;32;3.77;22.73;19.36;16.63557;20.74;5.78;14.63;12.87;21.89;59.82;49.8;9.79;8.99;8.81;8.54;10.23917;17.16;34.13;19.58;13.24;11.01;29.72;23.26;3.58;18.96;22.62;9.16;26.37;19.02;6.19;35.74;41.41;36.05;46.24
"2007-07-23";3.03;8.1;23.65;25.17;74.33;18.01;14.99;11;4.36;30.42558;18.89;10.89;31.42;1.96;31.64;3.86;22.37;19.39;16.28953;20.4;5.77;14.63;12.72;22.11;60.7;48.56;9.96;9.09;8.92;8.72;11.07269;16.75;33.52;19.34;13.28;11.25;30.39;23.64;3.62;18.68;23.62;9.37;25.93;19.02;6.44;36.04;42.45;37.03;44.03
"2007-07-24";3;8.23;22.46;24.33;71.16;17.02;14.2;10.84;4.23;29.24342;17.97;10.3;29.85;1.9;29.74;3.78;21.65;18.39;16.27672;19.92;5.55;13.91;12.36;21.3;58.57;47.83;9.4;8.69;8.5;8.39;10.37473;16.06;32;19.23;12.86;10.8;28.77;22.31;3.55;17.78;22.79;8.81;25.27;18.79;6.23;34.29;41.41;35.87;41.01
"2007-07-25";3;8.43;22.49;23.83;70.97;17.09;14.28;10.84;4.13;29.33834;18.01;10.68;29.84;1.9;29.57;3.92;21.82;19.05;16.52023;19.92;5.55;13.84;12.58;21.14;58.79;46.23;9.4;8.66;8.47;8.5;10.19788;16.07;30.86;19.57;12.67;10.57;29.3;22.63;3.47;17.43;22.41;9.11;25.08;18.27;6.28;35.94;40.8;35.4;41.24
"2007-07-26";2.9;7.36;22.18;23.2;69.66;16.29;13.34;10.66;3.97;28.47545;17.36;10;29.09;1.82;27.75;3.81;20.76;18.13;16.00886;19.72;5.21;13.14;11.95;20.55;56.16;45.92;9.19;8.37;8.24;8.08;9.77344;15.55;30.25;18.22;11.95;10.57;28.02;21.58;3.28;16.53;21.59;8.8;24.98;17.37;5.96;33.92;39.66;34.08;38.9
"2007-07-27";2.89;7.56;21.83;23.01;67.02;17.04;13.55;10.39;4.03;28.20795;17.27;9.92;28.91;1.78;29.38;3.74;20.18;17.77;15.50902;19.68;5.11;13.5;11.6;19.82;54.37;45.54;8.92;8.04;7.98;7.94;9.7263;15.83;30.43;17.77;11.83;9.88;27.06;20.99;3.24;16.16;20.88;8.5;24.96;17.75;5.76;33.23;38.78;33.6;38.83
"2007-07-30";2.89;7.75;22.72;22.96;69.48;17.53;14.13;10.27;4.14;29.56269;17.62;9.95;28.91;1.8;30.2;3.88;20.32;18.39;15.93068;19.32;5.31;13.48;12.19;20.24;56.15;45.54;8.94;8.39;8.22;8.37;9.87367;16.15;30.86;17.98;12.22;9.87;28.46;21.95;3.42;17.61;21.37;8.55;25.46;18.16;5.95;34.74;39.93;34.9;40
"2007-07-31";2.83;7.79;23.04;23.31;70.01;17.28;14.18;10.43;4.03;29.44189;17.5;9.71;29.05;1.79;29.01;3.9;19.65;17.93;15.76406;18.81;5.37;13.2;12.57;20.16;56.25;44.5;8.96;8.34;8.26;8.03;9.85005;16.07;30.86;17.23;12.34;10.06;28.01;21.67;3.36;17.47;21.51;8.89;25.74;17.68;5.9;34.95;40.45;35.12;40.33
"2007-08-01";2.81;7.85;23.2;23.2;70.97;17.28;14.78;10.18;3.91;28.88963;17.5;9.8;29.47;1.7;30.16;3.92;19.07;17.84;15.67435;18.86;5.39;12.88;12.05;20.41;56.96;44.19;8.66;8.27;8.22;8.57;9.93319;16.22;31.17;17.24;12.14;10.43;27.64;21.54;3.27;17.19;20.62;8.9;25.22;17.45;5.94;35.16;39.88;35.08;40.94
"2007-08-02";0.56;7.89;23.34;23.19;71.42;17.77;15.02;10.2;3.98;29.07084;17.5;9.96;29.23;1.72;29.44;3.88;19.6;18.04;15.46416;19.12;5.5;12.57;11.8;20.67;57.68;44.68;8.49;8.43;8.32;9.06;9.94443;16.23;31.63;17.93;12.68;11.15;27.87;21.69;3.2;17.16;20.47;9.54;24.87;16.89;6;35.4;40.34;35.34;40.94
"2007-08-03";0.55;7.89;22.7;22.96;66.85;16.76;14.94;9.98;3.94;27.35369;17.25;9.51;27.8;1.63;29.29;3.73;18.8;17.8;14.99509;19.55;5.31;12.41;11.4;20.16;55.01;43.59;8.84;8.25;8.13;8.62;9.60783;15.91;30.69;17.83;11.83;11.22;26.84;20.76;3.06;16.89;20.02;9.51;24.41;16.18;5.86;34.13;38.57;33.7;39.51
"2007-08-06";0.55;8.23;22.69;23.2;67.02;17.18;14.86;9.98;4;27.18111;17.38;9.64;28.91;1.68;30.29;3.67;18.45;18.38;15.61027;20.06;5.39;12.17;11.53;19.94;55.98;44.35;8.58;8.18;8.11;8.76;9.5141;16.02;30.34;18.14;11.99;11.13;27;20.78;3.26;16.71;20.34;9.41;24.21;16.97;5.87;33.29;38.59;33.7;40.95
"2007-08-07";0.56;7.77;22.58;23.2;68.68;17.24;15.05;10.89;4.19;28.13029;17.32;9.81;29.09;1.72;30.2;3.77;20.5;18.17;16.00886;21.26;5.48;13.08;11.74;20.46;57.05;45.73;8.49;8.03;7.93;8.83;10.01518;15.81;31.04;17.69;12.27;10.99;27.23;20.86;3.23;17.38;20.97;9.08;24.02;17.76;6.04;34.59;39.44;34.59;40.71
"2007-08-08";0.57;7.75;23.2;23.57;69.48;17.94;15.58;11.13;4.33;28.77746;18.03;10.27;30.2;1.73;29.66;3.87;20.5;18.8;16.38437;21.68;5.65;13.59;11.74;20.56;58.03;45.43;8.6;8.13;8.03;9.15;10.34525;16.35;31.65;18.37;12.36;11.02;28.08;21.65;3.19;18.02;21.09;9.32;24.79;17.52;6.16;35.4;40.32;35.54;42.64
"2007-08-09";0.55;9.2;22.92;23.66;66.66;16.99;14.98;10.88;4.28;27.48312;17.19;10.19;27.84;1.68;27.46;3.77;17.73;18.24;15.79098;21.86;5.57;13.4;11.36;19.77;55.8;46.59;8.49;7.88;7.85;8.88;10.07999;15.52;30.52;17.62;11.99;10.8;27.09;20.8;3.13;17.83;20.38;8.58;24.5;17.37;5.96;33.99;39.18;34.15;40.4
"2007-08-10";0.57;9.17;22.88;23.66;66.13;16.94;14.94;10.84;4.14;26.49079;16.86;10.05;27.6;1.62;26.81;3.73;17.73;18.01;15.63462;21.09;5.35;13.39;11.57;19.31;54.19;47.25;8.28;7.99;7.89;8.76;9.90314;15.52;30.56;18.23;11.83;10.75;26.61;20.3;3.19;18.06;20.34;8.76;23.73;16.97;5.69;32.73;38.06;33.04;38.6
"2007-08-13";0.57;8.62;22.57;23;66.57;17.08;14.79;10.66;4.16;26.92224;16.92;10.11;27.97;1.6;26.09;3.7;17.82;17.81;15.82815;21.54;5.29;13.32;11.77;18.99;52.83;46.83;8.57;7.83;7.73;9.1;9.81472;15.68;29.99;17.54;11.72;10.76;26.7;20.52;3.26;17.7;20.25;8.68;23.78;16.98;5.65;32.71;38.29;33.13;39.1
"2007-08-14";0.56;8.56;21.79;22.31;62.78;16.35;14.45;10.43;4.09;25.46395;16.12;9.85;27.46;1.55;23.16;3.61;17.39;16.19;15.82815;21.29;5.05;13.36;11.32;18.59;51.82;45.92;8.84;7.79;7.64;8.76;9.37262;15.35;28.34;17.62;11.04;10.43;26.58;20.33;3.02;17.14;19.62;8.19;22.67;16.58;5.47;31.72;36.61;31.48;37.53
"2007-08-15";0.53;8.56;20.79;22.17;60.52;15.81;14.01;10;3.88;23.16866;16.03;8.96;27.04;1.51;21.19;3.49;16.71;15.82;15.62308;19.45;4.9;12.3;10.96;17.69;48.66;44.69;8.54;7.45;7.29;8.07;8.84209;14.88;27.46;16.87;10.62;9.6;25.95;19.92;2.85;16.12;17.91;8.22;22.1;15.61;5.51;30.21;35.08;29.85;37.68
"2007-08-16";0.49;6.79;19.85;21.34;59.96;14.85;12.97;9.93;3.58;22.86665;15.8;8.43;27.04;1.48;21.19;3.33;15.95;16.58;14.76567;19.45;4.39;11.61;10.52;17.4;46.87;41.62;8.58;7.08;7.21;7.61;8.45894;13.64;26.5;16.49;10.39;8.81;25.57;19.32;2.74;15.35;17.1;8.16;22.29;13.83;5.42;28.55;34.65;29.62;36.51
"2007-08-17";0.49;7.4;19.61;22.01;60.4;16.09;13.87;9.39;3.88;24.16098;15.89;8.49;26.84;1.48;20.69;3.36;17.11;17.12;15.25141;20.1;4.6;11.71;11.15;17.19;47.23;42.66;8.65;7.34;7.46;8.08;8.88866;13.91;28.55;16.38;10.51;9.27;24.91;19.08;2.76;15.63;17.73;8.16;22.58;15;5.53;29.88;35.22;30.15;36.51
"2007-08-20";0.51;7.26;20.32;22.49;60.4;16.41;14.2;9.41;4.01;25.53298;16.63;9.04;27.41;1.54;20.59;3.42;16.93;17.59;15.50774;19.64;4.9;11.83;10.77;17.9;47.76;40.76;8.44;7.59;7.57;7.94;8.96175;13.85;29.38;16.04;10.7;9.23;24.98;19.45;2.94;16.35;17.99;8.71;23.06;16.02;5.58;30.39;35.38;30.46;37.3
"2007-08-21";0.52;7.17;20.25;22.13;60.22;16.99;14.2;9.16;3.99;25.88677;16.95;9.24;28.39;1.55;21.52;3.47;17.2;17.55;15.72561;18.82;5.15;11.93;11.38;18.24;49.38;42;8.4;7.76;7.77;7.6;9.1946;13.93;29.91;16.3;10.98;9.51;25.03;19.4;2.93;16.48;17.98;8.98;23.68;15.79;5.8;30.66;36.2;31.26;39.03
"2007-08-22";0.54;6.78;21.17;22.82;63.49;16.97;14.61;9.8;4.01;26.49079;17.18;9.45;28.95;1.62;21.74;3.65;17.1;17.66;16.02167;19.05;5.43;12.49;11.22;19.26;52.27;42.19;8.23;8.04;7.96;8.03;9.34315;15.02;30.17;16.49;12.51;10.25;26.15;20.48;3.06;16.57;18.89;9.09;24.02;16.58;5.94;32.32;38.46;32.97;40.87
"2007-08-23";0.54;6.83;21.17;22.5;65.68;17.33;14.56;9.75;4.01;26.4045;16.87;9.37;29.15;1.68;21.74;3.69;16.4;17.15;16.07678;18.99;5.37;12.13;10.68;19.33;51.55;41.13;7.99;8.08;7.94;8.37;9.37262;14.96;30.52;15.85;12.58;10.57;26.33;20.55;3.1;16.03;18.97;9.14;24.02;16.58;5.87;32.28;39.18;33.66;42.17
"2007-08-24";0.56;7.02;21.95;22.59;68.47;17.67;14.61;10.2;4.12;28.044;17.22;9.51;28.91;1.71;22.23;3.79;16.13;18.39;16.45614;18.99;5.32;12.33;10.98;19.58;52.45;42.08;8.23;8.11;8.08;8.85;9.53295;14.92;30.34;15.97;13.05;10.9;26.69;20.91;3.2;17.11;19.93;9.33;24.31;16.57;5.93;33.23;40.39;34.66;43.2
"2007-08-27";0.56;7.22;22;22.55;69.66;18.09;14.51;10.07;4.07;29.2089;17.04;9.51;28.75;1.7;23.23;3.81;16.96;17.82;14.4661;18.85;5.21;12.09;10.79;19.46;51.77;41.6;8.23;8.18;8.08;8.72;9.43157;15.1;30.52;15.85;12.78;10.67;26.63;20.83;3.21;17.83;19.26;9.16;23.69;17.97;5.95;33.23;41.41;35.21;43
"2007-08-28";0.54;5.91;21.44;21.76;67.46;17.48;14.3;9.75;3.92;27.36232;16.72;9.17;28.35;1.68;21.45;3.7;16.26;17.38;14.1289;19.45;4.99;11.85;10.44;18.86;50.11;41.8;8.23;7.89;7.81;8.57;9.28;14.58;29.82;15.43;12.14;10.53;26.15;20.4;3.07;17.43;18.08;9.1;22.96;16.26;5.98;32.03;39.44;33.7;41.15
"2007-08-29";0.55;6.49;21.33;22.04;69.33;17.55;14.68;9.84;4;28.63077;16.91;9.28;28.72;1.74;20.93;3.82;16.59;18.44;14.3084;20.06;5.39;11.73;9.99;19.35;52.12;42.29;8.23;7.99;7.79;8.67;9.54;15.17;29.64;15.44;12.67;11.08;26.49;20.84;3.1;17.71;18.84;9.34;24.02;16.58;6.07;32.96;40.88;35.1;42.51
"2007-08-30";0.56;5.91;21.79;21.8;69.67;17.77;14.77;9.52;3.97;28.13029;16.66;9.07;28.25;1.67;20.23;3.9;15.91;17.66;13.76991;19.96;4.92;11.93;9.54;19.54;52.4;41.03;8.23;7.93;7.81;8.76;9.28;14.97;29.56;15.09;12.74;11.31;26.86;21.13;3.18;17.65;18.98;9.24;24.49;16.55;6.09;33.88;41.06;35.16;42.58
"2007-08-31";0.58;7.34;21.95;22.95;73.19;18.6;14.86;10.11;4.03;28.89826;17.41;9.54;29.84;1.68;19.95;4;16.53;18.31;14.18019;20.38;4.78;11.93;9.93;20.66;55.42;41.62;8.32;8.25;8.22;9.15;9.43;14.97;29.5;15.52;13.09;11.73;28.01;21.94;3.23;17.61;19.8;9.4;25.93;17.68;6.23;35.3;42.27;36.01;44.4
"2007-09-03";0.58;8.72;22.22;23.07;73.36;18.6;14.41;10.4;4.01;29.52;17.39;9.36;29.37;1.68;20.77;4.06;17.07;18.35;14.16736;19.84;4.75;11.85;10.1;20.41;54.48;41.14;8.02;8.25;8.22;9.06;9.82;15.52;29.78;15.89;12.97;11.85;28.14;22.04;3.32;17.88;20.56;9.2;25.65;18.04;6.33;35.25;42.68;36.54;44.36
"2007-09-04";0.58;7.75;21.69;23.05;73.19;18.99;14.37;9.7;3.97;29.77;16.99;9.24;28.91;1.67;20.91;4.06;16.98;18.13;14.45969;20.66;4.62;11.93;9.94;20.41;54.71;41.14;8.21;8.16;8.11;9.06;9.92;15.36;30.04;16.3;13.2;12.15;28.69;22.58;3.35;17.34;20.69;9.33;25.75;18.31;6.4;35.56;43.58;37.29;44.15
"2007-09-05";0.57;7.76;21.28;22.5;72.31;18.02;13.94;9.03;4.07;28.73;16.58;9.05;28.7;1.61;20.27;4.1;16.62;17.46;14.32122;20.52;4.54;12.07;9.87;20.08;53.97;40.04;7.71;7.94;7.89;8.95;9.73;15.19;29.17;15.78;13.12;12.01;28.58;22.48;3.42;16.89;20.69;9.33;25.84;18.16;6.51;34.71;42.58;36.76;43.37
"2007-09-06";0.58;7.75;21.02;22.27;75.39;17.72;13.79;9.03;4.06;28.35;16.68;9.01;29.37;1.64;20.14;4.15;16.4;18.09;14.23147;20.66;4.7;12.09;9.93;20.1;53.26;38.84;8.04;7.89;7.86;8.67;9.58;15.17;28.78;15.25;13.04;11.78;29.02;22.73;3.36;16.08;20.47;9.27;25.94;18.16;6.46;34.44;44.03;38.05;43.33
"2007-09-10";0.55;7.67;20.39;21.43;72.31;17.38;13.3;8.53;3.94;26.84;16.33;8.72;27.97;1.59;19.41;4.04;15.51;17.09;13.74555;19.05;4.58;11.93;9.43;19.27;51.55;35.59;7.97;7.62;7.59;8.38;9.08;14.52;28.24;14.46;12.36;11.13;28.33;22.19;3.32;15.07;19.39;8.94;24.88;17.37;6.42;33.59;42.71;36.81;41.08
"2007-09-11";0.56;7.72;20.63;21.41;74.07;18.01;13.27;8.62;4;27.61;16.32;8.8;28.53;1.66;21.5;4.2;16.49;17.95;14.10326;18.86;4.59;11.93;10.01;19.17;51.59;35.36;7.81;7.69;7.65;8.57;8.99;15.04;29.21;15.14;12.74;10.11;29.2;22.82;3.3;14.98;19.66;9.01;25.46;17.45;6.46;34.47;43.92;37.9;42.17
"2007-09-12";0.56;6.89;20.63;21.48;74.51;17.28;13.39;8.82;3.96;27;16.1;8.85;28.11;1.62;21.69;4.11;17.15;18.46;13.78273;18.62;4.44;12.13;10.37;18.83;50.6;35.02;7.54;7.69;7.63;8.19;9.14;14.97;28.95;15.14;12.55;10.18;29.29;22.99;3.3;15.49;19.71;8.96;26.18;17.26;6.39;33.98;44.23;37.96;42.17
"2007-09-13";0.56;7.85;21.5;22.17;77.33;17.68;13.71;8.72;4.01;26.76;16.72;8.86;29.24;1.62;23.25;4.1;18.04;18.35;14.12762;18.44;4.39;12.21;10.79;18.94;50.83;35.77;7.5;7.87;7.8;8.41;9.17;15.17;29.45;15.2;12.55;9.97;29.64;23.26;3.3;15.67;19.8;9;26.72;17.25;6.52;34.19;45.81;39.17;42.64
"2007-09-14";0.55;6.68;21.76;22.27;77.73;17.58;13.69;8.71;4.11;26.9;16.72;8.78;28.57;1.66;23.43;4.07;18.45;18.53;14.17249;18.34;4.41;11.85;11.07;18.77;50.76;37.3;7.12;7.85;7.8;8.35;9.07;15.19;28.95;14.81;12.59;10.2;29.04;22.82;3.22;15.65;19.7;8.98;26.81;16.7;6.64;33.89;44.73;38.67;42.55
"2007-09-17";0.55;7.26;21.09;21.9;76.27;17.82;13.39;8.62;4.01;26.5;16.26;8.71;27.04;1.61;22.2;4.09;18.4;18.03;14.26993;18.75;4.37;11.53;11.32;18.62;50.23;37.7;7.18;7.66;7.65;8.27;8.97;14.85;28.51;15.44;12.55;10.08;29.14;22.9;3.19;16.3;18.97;8.84;26.95;16.66;6.6;33.51;45.2;38.93;41.97
"2007-09-18";0.55;8.43;21.87;23.05;81.61;18.01;13.95;8.66;4.16;27.96;16.95;9.05;27.7;1.69;22.79;4.22;19.15;18.67;14.52507;18.99;4.5;11.69;11.32;19.42;52.72;38.81;7.41;8.03;8.08;8.67;9.61;15.33;29.56;16.64;13.18;10.2;30.3;23.89;3.22;16.75;20.24;9.09;27.67;17.15;6.89;35.19;48.11;41.51;42.92
"2007-09-19";0.56;8.22;21.95;23.33;83.73;18.35;13.83;8.96;4.17;28.86;17.36;9.14;27.6;1.75;22.52;4.3;19.35;18.44;14.53277;18.6;4.44;12.05;11.84;19.94;53.8;42.96;7.37;8.08;8.19;8.49;10.2;15.41;30.43;16.41;13.05;10.87;30.44;23.83;3.22;16.71;20.87;9.08;27.28;17.45;6.82;36.34;48.68;41.59;42.31
"2007-09-20";0.56;8.14;21.56;23.38;82.89;18.11;13.83;9.07;4.1;28.48;17.14;9.12;26.3;1.71;22.38;4.21;19.44;18.38;14.32635;18.9;4.3;11.93;11.36;20.1;53.72;41.62;7.7;8.06;8.12;8.15;10.19;15.8;31.47;16.27;12.76;10.64;30.31;23.87;3.22;16.8;20.56;9.19;26.89;17.25;6.71;35.8;49.08;41.68;42.44
"2007-09-21";0.56;7.26;21.81;23.42;84.65;18.01;13.92;9.16;4.1;29.25;17.5;9.41;26.47;1.78;22.78;4.27;19.6;18.89;14.47379;19.27;4.47;12.33;11.74;20.1;53.46;41.2;8.41;8.1;8.16;8.07;10.26;16.63;31.4;17.26;13.03;10.9;31.47;24.58;3.2;16.8;20.9;9.28;27.29;17.22;6.87;36.04;49.43;41.91;42.38
"2007-09-24";0.55;7.36;22.06;23.75;86.81;18.95;14.27;9.43;4.16;28.82;17.92;9.62;27.22;1.8;22.42;4.41;19.25;19.26;14.6161;19.45;4.59;12.17;11.81;20.36;53.98;40.17;8.92;8.16;8.28;8.13;10.27;16.68;31.47;16.86;12.93;11.01;32.14;25.22;3.19;17.2;21.46;9.38;27.43;17.72;6.78;37.15;51.69;44.11;41.42
"2007-09-25";0.55;8.09;22.34;23.66;86.41;19.3;14.32;9.75;4.14;28.73;18.33;9.75;27.14;1.79;21.98;4.5;19.87;19.21;14.64175;19.45;4.76;13.11;11.82;20.32;54.06;42.76;8.88;8.22;8.29;8.09;10.44;16.78;32.26;16.72;12.89;11.41;31.59;24.84;3.14;16.93;22.39;9.44;27.56;17.82;6.67;37.49;51.91;44.27;41.9
"2007-09-26";0.54;7.26;23.04;24.12;88.8;19.96;14.29;9.71;4.25;29.24;18.38;9.66;27.41;1.84;22.21;4.52;20.51;19.55;15.06356;19.11;4.78;13.52;12.36;20.53;54.63;42.37;9;8.57;8.61;8.04;10.47;16.77;32;16.27;13.04;11.2;31.83;25.15;3.3;17.37;23.29;9.65;27.48;18.08;6.75;38.27;52.84;45.05;41.63
"2007-09-27";0.56;6.97;23.97;24.4;91.7;20.08;14.26;10.02;4.33;29.68;18.43;9.73;27.94;1.89;22.52;4.72;22.37;19.59;15.25716;18.7;4.74;13.92;12.99;20.81;55.33;43.24;9.1;8.92;8.89;8.18;10.91;17.02;32.35;16.19;13.28;11.73;32.5;25.36;3.38;17.2;23.4;9.55;27.85;17.76;6.72;39.39;55.04;47.01;41.63
"2007-09-28";0.56;7.56;24.04;24.4;92.32;19.47;14.18;9.83;4.37;29.34;17.97;9.66;27.32;1.95;22.88;4.63;22.27;19.39;15.6418;18.71;4.7;13.79;12.93;20.63;55.87;42.67;9;8.85;8.81;7.99;10.73;17.02;32;16.49;13.12;11.64;31.82;24.88;3.54;16.89;23.17;9.03;28.34;17.8;6.76;38.67;54;46.3;40.79
"2007-10-01";0.59;8.04;24.45;24.77;97.95;20.2;13.9;10.2;4.58;30.63;18.16;9.89;27.39;2.01;24.07;4.86;22.1;19.79;15.99438;19.19;4.73;14.39;12.97;21.37;57.13;42.24;9.26;9.06;18.12;7.89;10.91;17.55;34;17.2;13.27;11.66;32.35;25.36;3.5;16.44;23.62;9.26;29.29;18.26;6.94;41.01;57.18;49.31;40.34
"2007-10-02";0.59;8.04;24.87;25.15;97.52;19.76;13.66;10.79;4.51;30.55;17.88;10;27.14;2.01;24.24;4.77;20.94;19.47;15.98797;19.23;4.85;13.92;12.41;21.44;56.78;41.38;9.03;9.15;18.35;7.47;10.7;17.74;32.7;17.03;13.39;11.66;32.49;25.51;3.39;16.7;22.95;9.38;28.62;18.72;6.73;40.7;56.66;48.56;40.53
"2007-10-03";0.6;7.68;23.51;24.58;89.5;19.91;13.46;9.98;4.4;30.54;17.35;9.94;26.95;1.96;23.78;4.67;20.94;19.45;16.01361;19.39;4.64;13.51;12.18;21.31;56.32;41.09;9.19;8.82;17.74;7.39;10.26;17.52;32.87;17.17;13.09;11.69;31.48;24.67;3.46;16.28;22.59;9.39;28.34;18.83;6.74;38.85;52.39;47.67;39.92
"2007-10-04";0.59;7.94;23.27;24.68;86.6;20.11;13.42;10.61;4.58;30.55;17.5;9.85;27.13;2.02;24.98;4.6;21.48;19.37;16.28285;19.52;4.58;13.32;12.17;21.68;57.86;40.64;9.1;8.97;17.76;7.26;10.37;18.06;34.66;18.35;13.65;11.71;31.77;24.87;3.58;17.07;24.19;9.22;28.34;19.18;6.69;39.06;50.73;43.56;39.99
"2007-10-05";0.61;8.09;24.01;25.89;89.94;20.33;13.83;11.33;4.58;31.41;17.92;9.96;27.41;2.07;25.26;4.89;22.1;19.68;15.91104;20.15;4.56;13.4;12.52;21.96;58.76;41.48;9.01;9.36;18.85;7.4;10.79;18.13;35.66;19.42;13.93;11.78;33;25.91;3.52;17.43;24.47;9.24;28.34;19.34;6.78;41.69;52.77;45.39;40.6
"2007-10-08";0.61;7.89;23.58;25.96;88.35;20.69;13.97;11.68;4.59;31.93;17.99;10.13;27.77;2.11;25.35;4.89;21.73;19.79;15.89822;21.21;4.72;13.36;12.53;22.55;60.38;42.92;8.93;9.5;19.08;7.3;10.7;18.46;35.76;18.75;13.97;11.57;33.14;26.43;3.58;17.34;25.19;9.28;28.71;19.95;6.68;41.38;52.87;45.49;41.83
"2007-10-09";0.61;7.99;23.51;26.21;91.31;22.35;14.45;11.97;4.26;30.85;18.26;10.5;29.28;2.13;25.99;4.99;21.61;19.83;15.77001;21.03;5;13.15;12.42;23.22;61.91;44.98;9;9.69;19.5;7.23;11.02;18.46;35.74;18.34;14.03;11.59;33.73;26.98;3.51;17.24;24.84;9.41;28.32;20.13;6.76;41.11;54.19;46.46;43.04
"2007-10-10";0.6;8.22;23.34;26.09;89.94;22.1;14.77;12.01;3.97;30.24;17.62;10.29;28.91;2.07;25.8;4.94;21.21;19.39;15.51358;20.66;4.82;13.04;12.2;23.03;61.28;45.85;9.01;9.58;19.11;7.55;11.08;18.21;35.05;18.12;13.88;11.59;34.7;27.84;3.5;17.5;24.34;9.39;27.67;19.66;6.75;41.13;53.52;45.96;41.77
"2007-10-11";0.61;7.56;22.87;25.49;90.82;22.03;14.25;11.35;3.87;29.34;17.28;10.01;28.44;1.96;25.77;4.92;21.21;19.09;15.38537;20.64;4.91;12.82;12.19;22.9;61.05;45.7;8.97;9.27;18.39;7.48;10.65;17.92;34.25;17.35;13.77;11.58;34.41;27.67;3.5;16.81;24.16;9.24;27.62;18.75;6.87;40.83;53.7;45.76;42.31
"2007-10-15";0.6;7.57;22.87;25.05;91.71;21.58;14.04;11.33;3.66;28.48;17.04;9.77;27.76;1.95;25.1;4.95;20.5;18.82;16.07772;20.54;4.9;12.31;11.87;22.9;61.73;46.55;8.85;9.07;18.4;7.27;10.76;18.01;34.35;17.22;13.65;11.59;35.58;28.68;3.5;16.44;24.11;8.95;28.13;19.18;6.83;40.78;55.44;47.45;42.58
"2007-10-16";0.58;7.75;22.34;24.54;44.91;20.81;13.64;11.41;3.55;27.87;16.74;9.55;26.91;1.94;24.26;4.85;20.45;18.66;15.73154;20.38;4.65;11.77;11.67;22.2;60.89;45.41;8.95;8.78;17.78;7.16;10.58;17.41;33.57;17.11;13.24;11.92;35.12;28.42;3.46;17.15;23.61;8.9;27.79;18.95;6.77;39.67;54.05;46.01;41.08
"2007-10-17";0.61;8.14;22.49;25.05;46.12;22.86;13.73;11.79;3.55;28.6;17.34;9.69;27.32;2.03;24.45;5.06;21.39;19.2;16.11618;20.64;4.7;11.49;11.93;22.39;60.02;45.6;8.91;9.09;18.46;7.11;10.91;18.49;34.87;17.62;13.42;12.34;35.67;28.86;3.46;17.07;24.03;9.04;27.96;19.73;6.64;40.63;54.92;47.21;40.81
"2007-10-18";0.61;8.23;22.77;25.05;46.21;22.2;13.96;11.57;3.77;29.47;17;9.73;26.86;2.02;24.62;5.13;21.56;19.36;16.34568;20.56;4.74;11.93;11.7;22.9;61.1;45.11;8.93;9.08;18.32;7.14;10.88;18.4;36.17;17.42;13.24;12.4;35.35;28.63;3.5;17.43;23.76;8.98;28.82;19.5;6.64;40.12;55.44;47.23;40.6
"2007-10-19";0.59;8.23;22.11;25.05;43.96;22.77;13.52;11.38;3.68;28.48;16.63;9.48;26.27;1.91;23.07;4.99;21.39;18.24;16.21875;20.24;4.54;11.85;11.32;22.23;59.89;43.2;8.67;8.7;17.52;7.15;10.52;17.99;35.09;16.98;12.74;11.92;33.52;26.92;3.47;16.96;23.51;8.83;28.73;18.55;6.55;38.97;51.98;44.7;40.25
